"d_codigo","d_asenta","d_tipo_asenta","d_mnpio","d_estado"
"83373","Arturo García","Rancho","San Miguel de Horcasitas","Sonora"
"83373","Guadalupe","Rancho","San Miguel de Horcasitas","Sonora"
"83373","San Carlos (La Carbonera)","Ranchería","San Miguel de Horcasitas","Sonora"
"83373","San Isidro","Ranchería","San Miguel de Horcasitas","Sonora"
"83374","El Tecolote","Granja","San Miguel de Horcasitas","Sonora"
"83374","Pesqueira [Granja Porcícola]","Granja","San Miguel de Horcasitas","Sonora"
"83374","La Aduana","Ranchería","San Miguel de Horcasitas","Sonora"
"83374","San Martín (La Luna)","Ranchería","San Miguel de Horcasitas","Sonora"
"83374","La Pinacata [Porcícola]","Granja","San Miguel de Horcasitas","Sonora"
"83374","La Salada de Abajo","Ranchería","San Miguel de Horcasitas","Sonora"
"83374","La Salada de Arriba (SAHOP)","Ranchería","San Miguel de Horcasitas","Sonora"
"83374","Núñez (Campo Núñez)","Ejido","San Miguel de Horcasitas","Sonora"
"83374","Pozo Enrique","Granja","San Miguel de Horcasitas","Sonora"
"83374","Pozo Manuel","Ranchería","San Miguel de Horcasitas","Sonora"
"83374","El Beny [Viñedo]","Granja","San Miguel de Horcasitas","Sonora"
"83374","Viñedos 2000 Norte (La Tracalita)","Granja","San Miguel de Horcasitas","Sonora"
"83374","Pesqueira [Viñedo]","Granja","San Miguel de Horcasitas","Sonora"
"83375","UES [Campo]","Ejido","San Miguel de Horcasitas","Sonora"
"83375","Fer-Ver de los Molinas","Ranchería","San Miguel de Horcasitas","Sonora"
"83375","Frigoríficos Pesqueira Sonhofrut","Ranchería","San Miguel de Horcasitas","Sonora"
"83375","Las Bateas","Ranchería","San Miguel de Horcasitas","Sonora"
"83375","Las Bateas (Las Bateas de Arriba)","Ranchería","San Miguel de Horcasitas","Sonora"
"83375","Las Mercedes [Agropecuaria]","Granja","San Miguel de Horcasitas","Sonora"
"83375","Los Gordos","Granja","San Miguel de Horcasitas","Sonora"
"83375","El Manto [Viñedo]","Rancho","San Miguel de Horcasitas","Sonora"
"83375","Viñedo Escondido","Rancho","San Miguel de Horcasitas","Sonora"
"83376","Campito San Alberto","Rancho","San Miguel de Horcasitas","Sonora"
"83376","Pueblo Nuevo","Colonia","San Miguel de Horcasitas","Sonora"
"83376","El Torreón","Ejido","San Miguel de Horcasitas","Sonora"
"83376","Agrícola el Bacame","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Campo Jorge Ortega","Ejido","San Miguel de Horcasitas","Sonora"
"83376","Cerro Pelón","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Los Mezquites [Hipódromo]","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","La Escondida","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","La Perla","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Los Cochitos","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Los Cuates","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Los Hoyos","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Los Tres García [Ganadera]","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Parronales Porfín","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Pedro Moreno (Predio Mata de Carrizo)","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Predio Dos Pozos","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Aldana","Rancho","San Miguel de Horcasitas","Sonora"
"83376","De Baldomero Robles","Rancho","San Miguel de Horcasitas","Sonora"
"83376","San Jerónimo","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","San Judas","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Santa Elena (La Providencia)","Granja","San Miguel de Horcasitas","Sonora"
"83376","Sociedad Bracamonte Amarilla","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Tierras Nuevas","Ranchería","San Miguel de Horcasitas","Sonora"
"83376","Viñedo la Mesa","Rancho","San Miguel de Horcasitas","Sonora"
"83377","Armando López Nogales","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Benito Juárez","Colonia","San Miguel de Horcasitas","Sonora"
"83377","El Manto","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Loma Alta","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Loma Bonita","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Loma Linda","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Luis Donaldo Colosio","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Rinconada","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Viñedos","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Pesqueira Centro","Colonia","San Miguel de Horcasitas","Sonora"
"83377","Viñedo el Sol","Granja","San Miguel de Horcasitas","Sonora"
"83378","El Carrizo","Ranchería","San Miguel de Horcasitas","Sonora"
"83380","La Playa","Colonia","Carbó","Sonora"
"83380","Carbó Centro","Colonia","Carbó","Sonora"
"83383","El Chamizal","Colonia","Carbó","Sonora"
"83383","Luis Donaldo Colosio","Colonia","Carbó","Sonora"
"83384","Ferrocarril","Colonia","Carbó","Sonora"
"83384","La Ladrillera","Ranchería","Carbó","Sonora"
"83385","Emiliano Zapata","Colonia","Carbó","Sonora"
"83386","La Aurora","Colonia","Carbó","Sonora"
"83390","El Arpa","Ranchería","Carbó","Sonora"
"83390","El Ranchito","Ranchería","Carbó","Sonora"
"83390","La Palma","Ranchería","Carbó","Sonora"
"83390","Mayén","Ranchería","Carbó","Sonora"
"83390","Grande","Rancho","Carbó","Sonora"
"83390","San Francisco","Ranchería","Carbó","Sonora"
"83393","Centro de Investigaciones Pecuarias del Estado de Sonora","Equipamiento","Carbó","Sonora"
"83393","El Oásis","Ranchería","Carbó","Sonora"
"83393","Los Chinos","Ranchería","Carbó","Sonora"
"83393","Los Chinos de Abajo (El Pocito)","Ranchería","Carbó","Sonora"
"83393","Los Chinos de Arriba","Ranchería","Carbó","Sonora"
"83393","Pozo de Crisanto","Ranchería","Carbó","Sonora"
"83394","Campo Canoras","Ranchería","Carbó","Sonora"
"83394","La Gorulla","Ranchería","Carbó","Sonora"
"83394","La Poza","Ranchería","Carbó","Sonora"
"83394","Las Canoras","Ranchería","Carbó","Sonora"
"83395","El Garambullo","Ranchería","Carbó","Sonora"
"83395","Noria de Landavazos","Ranchería","Carbó","Sonora"
"83395","Zanjón","Ranchería","Carbó","Sonora"
"83396","El Treinta y Ocho","Ranchería","Carbó","Sonora"
"83396","La Cachucha","Ranchería","Carbó","Sonora"
"83396","Las Praderas","Ranchería","Carbó","Sonora"
"83396","Pozo Hondo","Ranchería","Carbó","Sonora"
"83397","Cola de Tizón","Ranchería","Carbó","Sonora"
"83397","El Mojino","Ranchería","Carbó","Sonora"
"83398","Buenos Aires","Ranchería","Carbó","Sonora"
"83400","Irma Rodríguez","Ranchería","San Luis Río Colorado","Sonora"
"83400","Cuauhtémoc","Colonia","San Luis Río Colorado","Sonora"
"83400","San Luis Río Colorado Centro","Colonia","San Luis Río Colorado","Sonora"
"83403","Del Río","Colonia","San Luis Río Colorado","Sonora"
"83419","Campamento","Barrio","San Luis Río Colorado","Sonora"
"83420","Bellavista","Colonia","San Luis Río Colorado","Sonora"
"83420","La Mesa","Colonia","San Luis Río Colorado","Sonora"
"83420","Oasis","Colonia","San Luis Río Colorado","Sonora"
"83423","Los Adobes","Fraccionamiento","San Luis Río Colorado","Sonora"
"83430","Los Portales","Fraccionamiento","San Luis Río Colorado","Sonora"
"83430","Industrial","Colonia","San Luis Río Colorado","Sonora"
"83430","Alameda","Colonia","San Luis Río Colorado","Sonora"
"83439","Ruiz Cortines","Colonia","San Luis Río Colorado","Sonora"
"83440","Sonora","Colonia","San Luis Río Colorado","Sonora"
"83447","Jalisco","Colonia","San Luis Río Colorado","Sonora"
"83448","Residencias","Colonia","San Luis Río Colorado","Sonora"
"83449","Comercial","Colonia","San Luis Río Colorado","Sonora"
"83450","Diana Residencial","Fraccionamiento","San Luis Río Colorado","Sonora"
"83450","Burócrata","Colonia","San Luis Río Colorado","Sonora"
"83455","Parque Industrial","Zona industrial","San Luis Río Colorado","Sonora"
"83457","La Mesa","Fraccionamiento","San Luis Río Colorado","Sonora"
"83457","Misión del Sol","Fraccionamiento","San Luis Río Colorado","Sonora"
"83457","Hacienda las Palmas","Fraccionamiento","San Luis Río Colorado","Sonora"
"83457","Nuevo Palmira","Fraccionamiento","San Luis Río Colorado","Sonora"
"83457","Chula Vista","Fraccionamiento","San Luis Río Colorado","Sonora"
"83457","Del Parque","Fraccionamiento","San Luis Río Colorado","Sonora"
"83457","Joyas del Parque","Fraccionamiento","San Luis Río Colorado","Sonora"
"83458","Progreso","Colonia","San Luis Río Colorado","Sonora"
"83459","10 de Abril","Colonia","San Luis Río Colorado","Sonora"
"83470","Villas del Río","Fraccionamiento","San Luis Río Colorado","Sonora"
"83470","Aviación","Colonia","San Luis Río Colorado","Sonora"
"83479","Paraíso del Bosque","Fraccionamiento","San Luis Río Colorado","Sonora"
"83479","Aeropuerto","Colonia","San Luis Río Colorado","Sonora"
"83479","La Grullita","Colonia","San Luis Río Colorado","Sonora"
"83480","Del Bosque","Colonia","San Luis Río Colorado","Sonora"
"83487","Libertad","Colonia","San Luis Río Colorado","Sonora"
"83488","Mezquite","Colonia","San Luis Río Colorado","Sonora"
"83489","Federal","Colonia","San Luis Río Colorado","Sonora"
"83490","Altar","Colonia","San Luis Río Colorado","Sonora"
"83496","Villa las Flores","Fraccionamiento","San Luis Río Colorado","Sonora"
"83496","Solidaridad","Colonia","San Luis Río Colorado","Sonora"
"83497","Reforma","Colonia","San Luis Río Colorado","Sonora"
"83498","México","Colonia","San Luis Río Colorado","Sonora"
"83498","Nuevo San Luis","Colonia","San Luis Río Colorado","Sonora"
"83499","Campestre","Colonia","San Luis Río Colorado","Sonora"
"83499","Villa Colonial","Colonia","San Luis Río Colorado","Sonora"
"83500","Guadalupe","Colonia","San Luis Río Colorado","Sonora"
"83500","Ingeniero Luis B Sánchez","Pueblo","San Luis Río Colorado","Sonora"
"83503","Los Olivos","Colonia","San Luis Río Colorado","Sonora"
"83504","Bicentenario","Fraccionamiento","San Luis Río Colorado","Sonora"
"83504","Villa Florida","Colonia","San Luis Río Colorado","Sonora"
"83510","Juárez Leyes de Reforma","Ejido","San Luis Río Colorado","Sonora"
"83510","El Barranco","Ranchería","San Luis Río Colorado","Sonora"
"83510","Nuevo Michoacán (Estación Riíto)","Ejido","San Luis Río Colorado","Sonora"
"83510","Mesa Rica","Ejido","San Luis Río Colorado","Sonora"
"83510","Mesa Rica Dos","Ejido","San Luis Río Colorado","Sonora"
"83513","Agrícola Agros","Zona industrial","San Luis Río Colorado","Sonora"
"83513","Tsunami","Rancho","San Luis Río Colorado","Sonora"
"83513","Río Sur","Ranchería","San Luis Río Colorado","Sonora"
"83513","El Álamo [Empaque]","Zona industrial","San Luis Río Colorado","Sonora"
"83513","La Curva de la Nuevo León","Ranchería","San Luis Río Colorado","Sonora"
"83513","Amalia Lira Bejarano","Rancho","San Luis Río Colorado","Sonora"
"83513","Coahuila","Ranchería","San Luis Río Colorado","Sonora"
"83513","La Entrada (Emiliano Zapata)","Ranchería","San Luis Río Colorado","Sonora"
"83513","Independencia","Ranchería","San Luis Río Colorado","Sonora"
"83513","Coahuila","Ranchería","San Luis Río Colorado","Sonora"
"83513","Independencia","Ejido","San Luis Río Colorado","Sonora"
"83513","Nuevo León","Ranchería","San Luis Río Colorado","Sonora"
"83513","La Bolsa","Ranchería","San Luis Río Colorado","Sonora"
"83513","Coahuila","Rancho","San Luis Río Colorado","Sonora"
"83513","Emiliano Zapata","Ejido","San Luis Río Colorado","Sonora"
"83513","Río Norte","Colonia","San Luis Río Colorado","Sonora"
"83514","25 de Enero (Productora)","Rancho","San Luis Río Colorado","Sonora"
"83514","Francisca Herrera","Ranchería","San Luis Río Colorado","Sonora"
"83514","Roberto Conde Lara","Ranchería","San Luis Río Colorado","Sonora"
"83514","Los Tornero","Ranchería","San Luis Río Colorado","Sonora"
"83514","El Fronterizo","Ejido","San Luis Río Colorado","Sonora"
"83514","Lagunitas","Ejido","San Luis Río Colorado","Sonora"
"83515","Del Río","Colonia","San Luis Río Colorado","Sonora"
"83515","El Barrote","Colonia","San Luis Río Colorado","Sonora"
"83515","Lagunitas","Ejido","San Luis Río Colorado","Sonora"
"83515","El Bordo","Ranchería","San Luis Río Colorado","Sonora"
"83515","La Escondida","Ranchería","San Luis Río Colorado","Sonora"
"83515","Alicia Figueroa","Ranchería","San Luis Río Colorado","Sonora"
"83515","Islita","Ejido","San Luis Río Colorado","Sonora"
"83515","El Cheque Ocho","Ranchería","San Luis Río Colorado","Sonora"
"83516","Onion King","Rancho","San Luis Río Colorado","Sonora"
"83516","Pozas de Arvizu (La Reserva)","Ejido","San Luis Río Colorado","Sonora"
"83516","La Esperanza","Ranchería","San Luis Río Colorado","Sonora"
"83516","El Profesor","Ranchería","San Luis Río Colorado","Sonora"
"83516","La Azteca","Ranchería","San Luis Río Colorado","Sonora"
"83516","Gregorio Castro","Ranchería","San Luis Río Colorado","Sonora"
"83516","Campillo","Rancho","San Luis Río Colorado","Sonora"
"83517","Ramiro Dunton","Ranchería","San Luis Río Colorado","Sonora"
"83517","Carlos Monroy","Rancho","San Luis Río Colorado","Sonora"
"83517","El Arco","Rancho","San Luis Río Colorado","Sonora"
"83517","La Grullita","Rancho","San Luis Río Colorado","Sonora"
"83517","Monumentos","Ejido","San Luis Río Colorado","Sonora"
"83517","María Viuda de García","Rancho","San Luis Río Colorado","Sonora"
"83520","Las Adelitas","Ranchería","San Luis Río Colorado","Sonora"
"83540","Golfo de Santa Clara","Ejido","San Luis Río Colorado","Sonora"
"83550","Puerto Peñasco Centro","Colonia","Puerto Peñasco","Sonora"
"83553","Oriente","Colonia","Puerto Peñasco","Sonora"
"83553","Brisas Del Golfo","Fraccionamiento","Puerto Peñasco","Sonora"
"83553","Luis Donaldo Colosio","Colonia","Puerto Peñasco","Sonora"
"83553","Nuevo Peñasco","Colonia","Puerto Peñasco","Sonora"
"83553","Josefa Ortiz de Domínguez","Colonia","Puerto Peñasco","Sonora"
"83553","San Jorge","Fraccionamiento","Puerto Peñasco","Sonora"
"83553","Caracoles","Condominio","Puerto Peñasco","Sonora"
"83553","El Cárcamo","Colonia","Puerto Peñasco","Sonora"
"83553","La Termoeléctrica","Colonia","Puerto Peñasco","Sonora"
"83553","Residencial la Providencia","Fraccionamiento","Puerto Peñasco","Sonora"
"83554","Corona del Mar","Condominio","Puerto Peñasco","Sonora"
"83554","Linda Vista","Condominio","Puerto Peñasco","Sonora"
"83554","Palacio del Mar","Condominio","Puerto Peñasco","Sonora"
"83554","Tessoro","Condominio","Puerto Peñasco","Sonora"
"83554","El Puerto","Colonia","Puerto Peñasco","Sonora"
"83554","Benito Juárez","Colonia","Puerto Peñasco","Sonora"
"83554","Recinto Portuario","Colonia","Puerto Peñasco","Sonora"
"83554","Peñasco","Colonia","Puerto Peñasco","Sonora"
"83554","Las Conchas","Colonia","Puerto Peñasco","Sonora"
"83554","Cerro La Ballena","Condominio","Puerto Peñasco","Sonora"
"83554","Paz del Mar","Fraccionamiento","Puerto Peñasco","Sonora"
"83554","Los Delfines","Fraccionamiento","Puerto Peñasco","Sonora"
"83554","Los Portales","Fraccionamiento","Puerto Peñasco","Sonora"
"83554","Corona del Sol","Condominio","Puerto Peñasco","Sonora"
"83554","Barlovento","Condominio","Puerto Peñasco","Sonora"
"83554","San Clemente","Condominio","Puerto Peñasco","Sonora"
"83554","Privada Residencial Vista de Oro","Fraccionamiento","Puerto Peñasco","Sonora"
"83555","Casa Blanca Golf Villas","Condominio","Puerto Peñasco","Sonora"
"83555","Esmeralda Beach Resort","Condominio","Puerto Peñasco","Sonora"
"83555","Princesa de Peñasco Resort","Condominio","Puerto Peñasco","Sonora"
"83555","Sonoran Sea Resort","Condominio","Puerto Peñasco","Sonora"
"83555","Sonoran Sky Resort","Condominio","Puerto Peñasco","Sonora"
"83555","Sonoran Star Resort","Condominio","Puerto Peñasco","Sonora"
"83555","Ferrocarrilera","Colonia","Puerto Peñasco","Sonora"
"83555","Obrera","Colonia","Puerto Peñasco","Sonora"
"83555","Bella Vista","Colonia","Puerto Peñasco","Sonora"
"83555","Bella Sirena","Condominio","Puerto Peñasco","Sonora"
"83555","Las Palmas","Condominio","Puerto Peñasco","Sonora"
"83555","Sonoran Spa Resort","Condominio","Puerto Peñasco","Sonora"
"83555","Costa Diamante","Condominio","Puerto Peñasco","Sonora"
"83555","Las Palomas","Condominio","Puerto Peñasco","Sonora"
"83555","Diamond Village","Fraccionamiento","Puerto Peñasco","Sonora"
"83555","Puerta Privada","Condominio","Puerto Peñasco","Sonora"
"83556","4 de Marzo","Colonia","Puerto Peñasco","Sonora"
"83556","Conjunto Ballenas","Fraccionamiento","Puerto Peñasco","Sonora"
"83556","Hacienda de Cortés","Fraccionamiento","Puerto Peñasco","Sonora"
"83556","Maeva Residencial","Fraccionamiento","Puerto Peñasco","Sonora"
"83556","José López Portillo","Colonia","Puerto Peñasco","Sonora"
"83556","Nueva","Colonia","Puerto Peñasco","Sonora"
"83556","Lomas Campestres","Colonia","Puerto Peñasco","Sonora"
"83556","Brisas Del Mar","Colonia","Puerto Peñasco","Sonora"
"83556","Nueva Esperanza","Colonia","Puerto Peñasco","Sonora"
"83556","Country Garden","Fraccionamiento","Puerto Peñasco","Sonora"
"83556","Deportiva","Colonia","Puerto Peñasco","Sonora"
"83556","La Herradura","Colonia","Puerto Peñasco","Sonora"
"83556","Lagos y Ríos","Colonia","Puerto Peñasco","Sonora"
"83556","Las Cúpulas Residencial","Fraccionamiento","Puerto Peñasco","Sonora"
"83556","Mariposa Residencial","Fraccionamiento","Puerto Peñasco","Sonora"
"83556","Nueva Aurora","Fraccionamiento","Puerto Peñasco","Sonora"
"83557","San Rafael","Colonia","Puerto Peñasco","Sonora"
"83557","San Rafael (El Choyal)","Colonia","Puerto Peñasco","Sonora"
"83557","Villas de Altar","Fraccionamiento","Puerto Peñasco","Sonora"
"83560","Alfredo López Aceves","Ejido","Puerto Peñasco","Sonora"
"83560","Islas del Mar","Equipamiento","Puerto Peñasco","Sonora"
"83560","Laguna Shores","Fraccionamiento","Puerto Peñasco","Sonora"
"83560","Concretos Gocasa","Zona industrial","Puerto Peñasco","Sonora"
"83560","Aurelio Soto","Rancho","Puerto Peñasco","Sonora"
